""	"PotGrowth"	"Variable_Size"	"Species"	"Model"	"sizeX0"	"sizeXb"	"alpha"	"beta"	"C"	"D"	"Cprim"	"gamma"	"theta"	"lambdaVec1"	"lambdaVec2"	"lambdaVec3"	"lambdaVec4"	"lambdaVec5"	"lambdaVec6"	"lambdaVec7"	"lambdaVec8"	"lambdaVec9"	"lambdaVec10"	"lambdaVec11"	"lambdaVec12"	"lambdaVec13"	"compX0"	"compXb"	"lambdaVec14"	"lambdaVec15"	"lambdaVec16"	"lambdaVec17"	"lambdaVec18"
"1437"	104.9651	"VOL"	"PIST"	"Model.08b"	0.7330248	10.60673	0.5003001	1.999206	NA	0.4108235	1000	0.1688186	NA	0.02157249	0.5515145	0.3968053	0.8507086	1	0.9999924	0.5928555	-0.1985243	0.04522901	-0.134729	0.1535831	0.04072335	0.1211803	NA	NA	0.989886	0.5155552	0.1573648	0.9995925	0.1852494
"1438"	56.0475	"VOL"	"PIST"	"Model.08c"	3.244239	2.157886	0.5	1.817588	NA	NA	NA	NA	NA	-0.2783102	0.4600912	0.5532904	0.9313169	0.8660186	0.9999578	0.5499016	-0.2528266	0.02622927	-0.5436791	0.1783386	0.01852349	0.1299071	0.001	0.6386905	0.8821042	0.4481576	0.1981004	1	0.439411
"1439"	108.8028	"VOL"	"PIST"	"Model.09a"	1.324299	7.021684	0.5	3.839862	NA	0.1715485	514.7589	0.3217499	NA	0.1285855	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1440"	101.8555	"VOL"	"PIST"	"Model.09b"	7.152585	1.416079	0.5	3.994947	NA	0.1873067	362.6452	0.4435201	NA	0.1208886	0.9999881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1441"	56.0475	"VOL"	"PIST"	"Model.09c"	0.5	17.05874	0.5	2.058518	NA	NA	NA	NA	NA	0.365551	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	2.430184	NA	NA	NA	NA	NA
"1442"	56.30552	"VOL"	"PIST"	"Model.10a"	1.239603	6.478143	0.5	1.749624	NA	1.002367	832.9579	0.3755296	NA	1.801223e-07	0.3311273	0.04524554	0.2071855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1443"	56.0475	"VOL"	"PIST"	"Model.10b"	3.025819	2.603681	0.5	1.793644	NA	1	501.741	0.3166886	NA	-0.2739048	0.6123488	0.08512479	0.3873819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1444"	56.0475	"VOL"	"PIST"	"Model.10c"	0.636517	10.96248	0.5	1.701439	NA	NA	NA	NA	NA	-0.413217	0.9999879	0.1598205	0.6337469	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	0.916932	NA	NA	NA	NA	NA
"1445"	96.57013	"VOL"	"PIST"	"Model.11a"	20.98933	0.7478786	2.437089	1.656174	NA	0.3487245	998.4116	1.687409	NA	0.00906398	0.05626996	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1446"	80.73513	"VOL"	"PIST"	"Model.11b"	29.44998	0.5	1.759227	1.162282	NA	0.6438249	1000	1.945437	NA	0.03063302	0.1116388	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1447"	56.0475	"VOL"	"PIST"	"Model.11c"	0.5	19.73545	1.454963	1.017316	NA	NA	NA	NA	NA	0.08385685	0.2093888	0.9983813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	0.0108259	NA	NA	NA	NA	NA
"1448"	112.095	"VOL"	"PIST"	"Model.12a"	7.819915	1.028401	0.5	1.599312	NA	0.4934688	984.597	0.1398003	0.08308314	3.125722e-06	0.4726621	0.3419354	0.8548203	0.9999998	0.9996502	0.6104846	1.412341e-12	0.07315088	0.0005588752	0.192976	4.012205e-06	0.1789597	NA	NA	0.9993959	0.5680583	0.04956303	0.9999934	9.321556e-05
"1449"	112.095	"VOL"	"PIST"	"Model.12b"	16.13383	0.5	0.5013591	1.76092	NA	0.464256	920.4463	0.1884447	0.06635301	-0.3537345	0.5814907	0.4695934	0.8018852	0.9976284	0.9950658	0.5635917	-0.194158	0.05579026	-0.3921497	0.1995744	0.03065317	0.1757118	NA	NA	1	0.5472831	-0.008113615	0.9976225	0.178899
"1450"	56.0475	"VOL"	"PIST"	"Model.12c"	0.5034537	13.42327	0.5	1.625467	NA	NA	NA	NA	NA	0.01385414	0.5145718	0.511842	0.968585	0.9999626	0.9247275	0.6024827	-0.2412477	0.02718489	-0.477075	0.1894046	0.03969769	0.1410257	0.001	0.6766031	1	0.4696612	0.2159195	1	0.3341131
"1451"	102.086	"VOL"	"PIST"	"Model.13a"	17.62615	0.5	0.5	1.603203	NA	0.5006044	964.154	0.3220596	-0.4374037	3.812207e-10	0.5029837	0.2196068	0.7623207	0.9992989	0.7731529	0.6061811	1.014342e-24	0.06236358	0.001175793	0.1490934	0.02591942	0.08594269	NA	NA	0.9998634	0.6031117	1.749118e-08	0.849455	0.1336987
"1452"	111.9077	"VOL"	"PIST"	"Model.13b"	1.566107	6.216435	0.5	1.818395	NA	0.4347207	772.2431	0.4273938	-0.2927092	-0.1111441	0.5976805	0.281987	0.7021306	1	0.8330238	0.5250082	-0.07836822	0.03967104	-0.07608005	0.1462434	0.05840223	0.08531855	NA	NA	0.7095419	0.7231714	-0.2646213	0.9935171	0.05258229
"1453"	56.0475	"VOL"	"PIST"	"Model.13c"	7.14786	0.9435779	0.5	1.619404	NA	NA	NA	NA	NA	0.2083679	0.4466579	0.4969901	0.8154545	0.8154611	1	0.5079285	-0.1876299	0.03123357	-0.5396599	0.1267608	0.05339277	0.1298891	0.001	0.6020356	0.9789294	0.3553024	0.2916085	0.9999993	0.3161978
"1454"	112.0949	"VOL"	"PIST"	"Model.14a"	17.48765	0.5	0.5015583	1.586072	NA	0.452422	987.813	0.2127126	-0.009658599	0.04269807	0.5752511	0.375458	0.7733172	1	0.8520604	0.5913191	1.649631e-12	0.05318651	0.001097477	0.1738173	0.01797044	0.1263734	NA	NA	0.9809829	0.5264934	0.0001504817	0.9999255	0.1172872
"1455"	112.0949	"VOL"	"PIST"	"Model.14b"	13.0513	0.6866772	0.5	1.8303	NA	0.4063741	977.0996	0.288121	-0.06922431	2.590427e-06	0.5406599	0.2499312	0.6500933	1	0.8106202	0.4667502	2.396814e-05	0.03575567	3.599414e-08	0.1241886	1.915517e-10	0.08520409	NA	NA	0.7841592	0.4613735	0.0363209	0.8670951	6.705556e-06
"1456"	62.47631	"VOL"	"PIST"	"Model.14c"	0.5	13.20984	0.5	1.464554	NA	NA	NA	NA	NA	0.09983277	0.5275015	0.5046458	0.9715518	0.9174663	0.9604436	0.6105262	9.485319e-05	0.06750065	4.602604e-05	0.1978697	0.06842677	0.1865366	0.001	0.6136473	0.9683236	0.5222674	0.1414002	1	0.2302175
"1457"	57	"VOL"	"PISY"	"Model.01a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1458"	57	"VOL"	"PISY"	"Model.02a"	7.154097	1.734671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1459"	58.51257	"VOL"	"PISY"	"Model.03a"	2.604372	2.117787	4	3.043809	82.5353	0.04497167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1460"	107.1423	"VOL"	"PISY"	"Model.04a"	14.88356	0.5	3.990641	3.694993	NA	0.01200622	712.5994	0.2931731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1461"	58.46598	"VOL"	"PISY"	"Model.05a"	11.51624	0.6393974	3.999999	2.555305	NA	0.09518249	225.3587	0.7386096	0.5460017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1462"	57	"VOL"	"PISY"	"Model.06a"	8.483127	1.121129	3.996159	2.097141	NA	0.05112229	1.861053	2.500456	2.335515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1463"	57.00001	"VOL"	"PISY"	"Model.07a"	18.78136	0.5	3.999601	3.555498	NA	0.176017	8.501877	1.341136	2.99999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1464"	113.4801	"VOL"	"PISY"	"Model.08a"	7.750207	1.646987	0.5	1.965363	NA	0.7401529	253.9266	0.9591969	NA	0.3285167	0.1714701	0.8853723	0.7698814	0.5353138	0.1043028	1.208594e-05	0.212354	2.254691e-07	0.0896495	0.9992088	0.2807568	6.329504e-08	NA	NA	0.2297831	NA	NA	NA	NA
"1465"	57	"VOL"	"PISY"	"Model.08b"	0.5	16.18492	0.5	2.134768	NA	0.8636811	154.4038	0.8916269	NA	-0.04699732	0.205387	0.9999726	0.891482	0.6782515	-0.04059053	-0.656154	0.276861	0.1333049	0.06308599	0.9999408	0.4058747	-0.8857274	NA	NA	0.7578704	NA	NA	NA	NA
"1466"	57	"VOL"	"PISY"	"Model.08c"	15.21697	0.5075621	0.5	2.215616	NA	NA	NA	NA	NA	0.2622483	-0.02526344	1	0.9963436	0.6017964	-0.004456225	-0.83881	0.1026971	0.3264864	0.1032848	0.9729674	0.6243375	-0.9989486	0.001	0.9349019	0.9999383	NA	NA	NA	NA
"1467"	113.9999	"VOL"	"PISY"	"Model.09a"	1.216482	10.08796	0.5065559	3.999843	NA	0.2125439	97.17855	1.135477	NA	0.08761214	0.9324592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1468"	57	"VOL"	"PISY"	"Model.09b"	4.133898	2.435553	0.5000686	3.999729	NA	0.004983773	10.17512	2.182865	NA	-0.1569224	0.1166308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1469"	57	"VOL"	"PISY"	"Model.09c"	1.878341	3.502397	0.5	2.666142	NA	NA	NA	NA	NA	0.3531058	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	3.13519	NA	NA	NA	NA	NA
"1470"	74.67629	"VOL"	"PISY"	"Model.10a"	7.718132	1.176313	0.5	2.61056	NA	1.000019	181.3356	0.6704944	NA	4.511816e-20	1	0.1552042	0.8189896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1471"	67.27141	"VOL"	"PISY"	"Model.10b"	0.8416395	10.22907	0.5	2.661202	NA	1	187.0452	0.6425527	NA	-0.0928228	1	0.1255303	0.7405303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1472"	60.47391	"VOL"	"PISY"	"Model.10c"	8.894392	0.7711785	0.5	2.557599	NA	NA	NA	NA	NA	-0.09498517	0.9999879	0.1287573	0.809164	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	0.9581057	NA	NA	NA	NA	NA
"1473"	81.57974	"VOL"	"PISY"	"Model.11a"	7.5764	1.42248	0.7383713	4	NA	0.1897624	183.3743	1.408309	NA	0.001278697	0.007602643	4.804326e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1474"	57.00011	"VOL"	"PISY"	"Model.11b"	20.21083	0.5	0.5	3.997255	NA	5.418905e-19	9.911308	2.167862	NA	0.6810631	0.8715348	-0.06704229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1475"	57	"VOL"	"PISY"	"Model.11c"	13.54093	0.5	0.5	2.143896	NA	NA	NA	NA	NA	0.316127	0.9997646	0.2273382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	1.476812	NA	NA	NA	NA	NA
"1476"	89.4772	"VOL"	"PISY"	"Model.12a"	0.5	22.05978	0.5	2.085349	NA	0.8055325	274.5401	0.8317371	-0.06225965	0.2864899	0.2279218	0.9881725	0.9757176	0.498208	0.1149465	5.063293e-05	0.1000329	0.09112403	0.09143785	0.9574644	0.2780165	9.189479e-06	NA	NA	0.4436224	NA	NA	NA	NA
"1477"	57.30124	"VOL"	"PISY"	"Model.12b"	11.37804	0.7363215	0.5	2.287801	NA	0.5092929	217.88	0.7139324	-0.04123987	-0.362926	-0.1596633	0.99821	0.9997149	0.9638297	-0.2084379	-0.9999875	-0.4989334	0.1135967	0.02386508	0.9988745	0.9038103	-0.9992242	NA	NA	0.9999999	NA	NA	NA	NA
"1478"	57	"VOL"	"PISY"	"Model.12c"	15.71572	0.5	0.5	2.114884	NA	NA	NA	NA	NA	-0.01140617	0.02302644	1	0.8094409	0.2856017	0.1079883	-0.5172716	0.06766213	0.1821065	0.06723152	0.6405424	0.4942094	-0.7905118	0.001	0.6459353	0.6296716	NA	NA	NA	NA
"1479"	91.89494	"VOL"	"PISY"	"Model.13a"	22.2651	0.5	0.5	1.815363	NA	0.8053265	305.381	0.8807762	-0.3370762	0.09517582	0.2509763	0.9700854	0.7624037	0.6791906	0.130816	9.064572e-16	0.005596708	4.68134e-08	0.07997437	0.9965267	0.5512584	9.620298e-07	NA	NA	0.4280581	NA	NA	NA	NA
"1480"	57	"VOL"	"PISY"	"Model.13b"	12.04989	0.658828	0.5	2.24248	NA	0.6738566	269.5074	0.8282609	-0.6534233	-0.04283674	0.08106205	1	0.8461644	0.6254602	0.09329679	-0.9583315	-0.3028033	0.06048576	0.02110528	0.979967	0.9795889	-0.9594558	NA	NA	0.9126409	NA	NA	NA	NA
"1481"	57.13375	"VOL"	"PISY"	"Model.13c"	1.064031	7.406309	0.5	2.134744	NA	NA	NA	NA	NA	0.1061518	-0.1464137	0.9477623	0.6259981	0.3529811	0.0880493	-0.4921998	0.4157493	0.2083266	0.0811213	0.8902876	0.4305036	-0.5653767	0.001	0.7400463	0.7267202	NA	NA	NA	NA
"1482"	64.60069	"VOL"	"PISY"	"Model.14a"	0.571986	15.53612	0.5	1.900176	NA	0.8971224	473.1786	0.7548532	-0.4861983	0.2890194	0.1912555	0.9988328	0.9999989	0.6292109	1.255505e-06	0.0007067657	0.02538344	1.842908e-08	0.03915495	0.9999646	0.3728685	8.988191e-06	NA	NA	0.356021	NA	NA	NA	NA
"1483"	57.00001	"VOL"	"PISY"	"Model.14b"	1.214418	6.09534	0.5104355	1.685723	NA	1.313183	532.5248	0.478357	-0.1938501	0.3935164	0.3602628	0.9956082	0.9999777	0.8096913	2.554917e-05	0.01256901	0.06174513	0.00651322	0.07691654	0.971143	0.4159756	9.588042e-06	NA	NA	0.2889993	NA	NA	NA	NA
"1484"	63.31804	"VOL"	"PISY"	"Model.14c"	1.331246	5.33158	0.5	2.020425	NA	NA	NA	NA	NA	0.4574957	0.317603	0.9994723	0.9991323	0.4402689	0.07906725	4.898044e-10	0.1556424	0.1788497	0.104854	0.9567536	0.3861324	6.025741e-05	0.001	0.5822531	0.3668194	NA	NA	NA	NA
"1485"	69.465	"VOL"	"QURO"	"Model.01a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1486"	69.465	"VOL"	"QURO"	"Model.02a"	1.173716	6.460034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1487"	138.9299	"VOL"	"QURO"	"Model.03a"	0.6406936	5.305577	1.756863	3.887965	125.3878	1.95053e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1488"	69.46545	"VOL"	"QURO"	"Model.04a"	4.66189	0.5246879	1.350658	1.218282	NA	3.002153e-07	999.9995	-0.5505961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1489"	113.9552	"VOL"	"QURO"	"Model.05a"	8.362963	0.5	3.997569	3.97323	NA	1.359851e-52	1000	0.2056373	-0.1832175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1490"	111.3022	"VOL"	"QURO"	"Model.06a"	2.667384	1.638244	0.5000007	1.018077	NA	0.0292504	999.9989	0.2659898	-0.4981846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1491"	69.46509	"VOL"	"QURO"	"Model.07a"	0.5	5.597097	3.927858	0.5034486	NA	5.296791e-180	999.8578	-0.3347396	-0.1947237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1492"	135.6754	"VOL"	"QURO"	"Model.08a"	1.237432	4.091332	0.5	0.5000316	NA	0.4296535	1000	0.2846887	NA	0.9999983	5.755286e-05	0.1872642	3.893877e-11	0.107806	0.7182323	0.4988125	5.75771e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1493"	69.4652	"VOL"	"QURO"	"Model.08b"	8.730899	0.5	0.5	0.5000031	NA	0.4340219	597.4292	0.2016815	NA	0.992322	-0.5964899	0.1133528	0.1549332	0.1147338	0.5902941	1	-0.1110809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1494"	69.465	"VOL"	"QURO"	"Model.08c"	8.151081	0.5004449	0.5	0.9068906	NA	NA	NA	NA	NA	0.9997927	-0.2299237	0.01543924	0.07762874	0.2722964	0.8476549	0.8985088	-0.04165676	NA	NA	NA	NA	NA	0.001	0.6717693	NA	NA	NA	NA	NA
"1495"	71.79997	"VOL"	"QURO"	"Model.09a"	6.224202	0.5	0.5	0.5786415	NA	0.7510242	997.395	-0.320697	NA	0.983699	0.181939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1496"	98.95347	"VOL"	"QURO"	"Model.09b"	7.149251	0.5227469	0.5	0.5	NA	0.1344797	989.2581	0.01647105	NA	0.9999989	-0.007582029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1497"	69.465	"VOL"	"QURO"	"Model.09c"	7.43577	0.5	0.5000085	0.7051985	NA	NA	NA	NA	NA	0.9760647	0.2058464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	0.7537944	NA	NA	NA	NA	NA
"1498"	69.48051	"VOL"	"QURO"	"Model.10a"	5.993508	0.5	0.5	0.8597222	NA	1	999.9983	-0.4076147	NA	3.032194e-25	0.2723167	0.2305522	0.9950489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1499"	69.465	"VOL"	"QURO"	"Model.10b"	0.5	6.153011	0.5	1.564705	NA	1	1000	-0.4041384	NA	-0.7869803	0.5664737	0.1428656	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1500"	69.465	"VOL"	"QURO"	"Model.10c"	0.557846	6.9118	0.5	1.503433	NA	NA	NA	NA	NA	-0.7695844	0.5183366	0.1167808	0.9263364	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	0.7432774	NA	NA	NA	NA	NA
"1501"	69.52402	"VOL"	"QURO"	"Model.11a"	5.133226	0.5157784	0.5000003	1.907744	NA	0.8630023	858.7386	-0.4887161	NA	9.125709e-05	1	0.7691355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1502"	69.465	"VOL"	"QURO"	"Model.11b"	10.62308	0.5	0.5	2.085825	NA	0.4702075	347.3702	0.4538257	NA	-0.776377	0.5938965	0.9999468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1503"	69.53841	"VOL"	"QURO"	"Model.11c"	10.7425	0.5	0.5	2.195939	NA	NA	NA	NA	NA	-0.7682852	0.7179922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	0.9405614	NA	NA	NA	NA	NA
"1504"	82.71472	"VOL"	"QURO"	"Model.12a"	1.456405	2.756423	0.5	0.7497789	NA	0.6770385	841.1414	0.08572428	0.06371547	0.9999984	6.163803e-07	0.0003335713	8.197323e-11	0.1272055	0.7560187	0.3988614	2.797391e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1505"	69.465	"VOL"	"QURO"	"Model.12b"	8.385854	0.5	0.5	0.5	NA	0.5088679	915.812	-0.0642435	0.01810364	0.7332272	-0.4730424	0.1809011	0.02789683	0.04300076	0.5189568	0.9974741	-0.1075363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1506"	69.46533	"VOL"	"QURO"	"Model.12c"	0.5	8.615575	0.5	1.340211	NA	NA	NA	NA	NA	1	-0.24123	-0.07733863	0.1285498	0.2932459	0.7457899	0.6654013	-0.07246008	NA	NA	NA	NA	NA	0.001	0.6213223	NA	NA	NA	NA	NA
"1507"	128.7855	"VOL"	"QURO"	"Model.13a"	0.5	10.85919	0.5000001	0.5258599	NA	0.4113753	998.8792	0.3381478	-0.1435138	0.9990233	1.106934e-06	0.1237898	2.746776e-09	0.09905185	0.5896796	0.3922543	3.838498e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1508"	69.465	"VOL"	"QURO"	"Model.13b"	6.849407	0.566886	0.5000003	0.5592372	NA	0.4393552	999.9384	-0.00644501	-0.256591	1	-0.512748	0.302344	0.1716434	-0.0208098	0.4729986	0.9908965	-0.1149321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1509"	69.46504	"VOL"	"QURO"	"Model.13c"	8.323399	0.5	0.5000055	0.6772885	NA	NA	NA	NA	NA	0.9951632	-0.4162543	-0.03653611	0.1930722	0.2019698	0.7299903	0.998765	-0.0594485	NA	NA	NA	NA	NA	0.001	0.5743916	NA	NA	NA	NA	NA
"1510"	79.6922	"VOL"	"QURO"	"Model.14a"	7.791638	0.5001275	0.5000116	1.241539	NA	0.6662549	998.3551	-0.008736977	0.005789939	1	1.296338e-11	0.0001387892	0.01191695	0.1577747	0.6833939	0.297706	6.669792e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1511"	82.87213	"VOL"	"QURO"	"Model.14b"	3.107691	1.289766	0.5	0.8766093	NA	0.6347601	999.9892	0.004702834	-0.006611382	0.9999855	7.624794e-06	4.555463e-05	6.316199e-15	0.161593	0.6836452	0.4079263	1.478822e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1512"	69.61866	"VOL"	"QURO"	"Model.14c"	7.971269	0.5	0.5	1.344408	NA	NA	NA	NA	NA	1	4.632999e-13	0.0003702518	7.955407e-07	0.09578103	0.6772159	0.3939614	1.283604e-21	NA	NA	NA	NA	NA	0.001016137	0.551343	NA	NA	NA	NA	NA
"1513"	70.7295	"VOL"	"QURU"	"Model.01a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1514"	70.7295	"VOL"	"QURU"	"Model.02a"	19.51325	1.340166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1515"	139.5146	"VOL"	"QURU"	"Model.03a"	26.73611	0.5	1.373443	1.198853	326.0452	0.4262935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1516"	108.9559	"VOL"	"QURU"	"Model.04a"	26.97628	0.5	0.8196879	1.536187	NA	0.7561828	1000	0.003085455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1517"	103.3125	"VOL"	"QURU"	"Model.05a"	3.366025	4.200635	0.8785124	1.472526	NA	0.8253705	995.9357	0.06198965	0.01752895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1518"	141.459	"VOL"	"QURU"	"Model.06a"	23.31618	0.5	0.5000004	2.039096	NA	0.4382552	1000	-0.1023384	-0.391496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1519"	89.72545	"VOL"	"QURU"	"Model.07a"	0.5	25.63968	0.8431573	1.51505	NA	0.9932849	999.3181	-0.05633809	0.0521882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1520"	71.81006	"VOL"	"QURU"	"Model.08a"	24.38413	0.5	0.5	1.933247	NA	1.396107	998.5147	-0.3848928	NA	0.5489163	0.07399858	0.3448458	0.9881176	0.02143233	0.1831335	0.04467712	0.05595942	0.001986019	0.3231654	5.392814e-15	0.2925382	0.033564	NA	NA	0.3567812	NA	NA	NA	NA
"1521"	74.98407	"VOL"	"QURU"	"Model.08b"	2.209886	5.450487	0.5	1.920915	NA	1.204984	975.0958	-0.3144159	NA	0.5531145	0.06898448	0.2820149	1	0.2272284	0.187105	0.1399057	0.05827902	0.02279632	0.2962418	-0.1105069	0.2992887	0.03911806	NA	NA	0.1586082	NA	NA	NA	NA
"1522"	91.36518	"VOL"	"QURU"	"Model.08c"	5.948582	2.297198	0.5	1.910889	NA	NA	NA	NA	NA	0.3488877	0.1493044	0.2840386	1	-0.01428346	0.268239	0.3179931	0.1151261	0.0153356	0.2494972	0.09215187	0.2736002	0.02890814	0.001	0.7459401	0.2114273	NA	NA	NA	NA
"1523"	111.2822	"VOL"	"QURU"	"Model.09a"	28.44696	0.5	0.8730678	1.416	NA	0.7313272	1000	0.08109468	NA	0.9999236	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1524"	104.2545	"VOL"	"QURU"	"Model.09b"	14.62804	0.9423118	0.8514022	1.454111	NA	0.8086241	978.4002	0.04041849	NA	0.9999992	0.9999992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1525"	85.32225	"VOL"	"QURU"	"Model.09c"	26.85518	0.5	1.144486	1.256352	NA	NA	NA	NA	NA	0.790965	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	0.1442982	NA	NA	NA	NA	NA
"1526"	72.89443	"VOL"	"QURU"	"Model.10a"	0.7917666	14.17328	0.5019851	1.354311	NA	1.492216	975.3857	-0.349126	NA	0.1449377	0.5541901	3.132687e-30	0.3389829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1527"	71.29095	"VOL"	"QURU"	"Model.10b"	2.524276	4.47766	0.5000065	1.452777	NA	1.222137	652.5378	-0.4063634	NA	0.3870782	0.8937414	-0.200769	0.5323531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
